product_link-href,manufacture_year,mileage,price,length_mm,engine_cc,aspiration,wheel_base_mm,width_mm,direct_injection,seat_capacity,peak_power_hp,fuel_type,steering_type,assembled,height_mm,peak_torque_nm,doors,brand,colour,model,tranmission
https://www.carlist.my/used-cars/2018-toyota-innova-2-0-x-mpv-at-full-service-record-under-warranty-46k-mileage-full-leather-seat-7-seaters-keyless-p-start/7552310,2018.0,50000.0,99900.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,7.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Brown,Innova,Automatic
https://www.carlist.my/used-cars/ori-2010-toyota-innova-2-0-m-leather-3-yrs-wrnty/7146711,2010.0,85000.0,25800.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Silver,Innova,Manual
https://www.carlist.my/used-cars/2010-toyota-innova-2-0-g-mpv-big-sales-promotion/7902255,2010.0,90000.0,26999.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/full-spec-2-airbang-chrome-door-handles-full-bodykit-new-stock-toyota-innova-2-0-auto-g-mpv/7765171,2005.0,130000.0,24800.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Maroon,Innova,Automatic
https://www.carlist.my/used-cars/ori-2017-toyota-innova-2-0-a-3yrs-wrnty-foc-dlvr/7361633,2017.0,35000.0,74800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,8.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,White,Innova,Automatic
https://www.carlist.my/used-cars/2005-toyota-innova-2-0-g-mpv-1-owner-well-maintained-accident-free-tip-top-condition/7182672,2005.0,122383.0,21800.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2009-toyota-innova-2-0-vvt-i-full-bodykit-mpv/7443200,2009.0,130000.0,34800.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2014-toyota-innova-2-0-g-mpv/7915032,2014.0,145000.0,54000.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2018-toyota-innova-2-0-g-mpv-free-2-years-warranty/7232043,2018.0,40000.0,83800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,8.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Grey,Innova,Automatic
https://www.carlist.my/used-cars/2013-toyota-innova-2-0-g-mpv-a-original-tip-top-condition-full-spec/7463482,2013.0,85000.0,43800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,White,Innova,Automatic
https://www.carlist.my/used-cars/2008-toyota-innova-2-0-g-mpv/7881776,2008.0,125000.0,29800.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Gold,Innova,Automatic
https://www.carlist.my/used-cars/promosi-pkp-tahun-betul-2014-toyota-innova-2-0-e-mpv-auto-1-owner-percuma-warranty-sportrims-full-bodykits-silver/7897129,2014.0,80000.0,45300.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2010-toyota-innova-2-0-g-mpv/7905460,2010.0,170000.0,38999.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Black,Innova,Automatic
https://www.carlist.my/used-cars/2017-toyota-innova-2-0-g-full-service-record-original-paint/7764270,2017.0,80000.0,85800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,8.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Grey,Innova,Automatic
https://www.carlist.my/used-cars/2018-toyota-innova-2-0-x-mpv-full-service-record-low-mileage-under-warranty-condition-like-new-car-1-careful-owner-clean-interior-accident-free/7754292,2018.0,40000.0,91800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,7.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2013-toyota-innova-2-0-g-a-facelift-full-spec-g/7657829,2013.0,95000.0,42800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2018-toyota-innova-2-0-mpv-at-free-warranty-free-1-yr-service-certified-trusted-premium-user-car-dealer/7868994,2018.0,75000.0,86900.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,8.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/ori-2010-toyota-innova-2-0-m-b-kit-3-yrs-wrrnty/7536755,2010.0,90000.0,25800.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Silver,Innova,Manual
https://www.carlist.my/used-cars/2014-toyota-innova-2-0-g-a/7889862,2014.0,115000.0,55800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Black,Innova,Automatic
https://www.carlist.my/used-cars/ori-2017-innova-2-0-g-under-warranty-like-new-car-condition-8-seater-mpv/7773663,2017.0,80000.0,85800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,8.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2012-13-toyota-innova-2-0-e-mpv-lower-price-in-market/7905223,2012.0,85000.0,33888.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2017-toyota-innova-2-0-e-mpv/7825773,2017.0,80000.0,77800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,8.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2012-toyota-innova-2-0-e-mpv-a-special-promotion-tip-top-condition/7880998,2012.0,105000.0,45827.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2019-toyota-innova-2-0-a-x-mpv-full-service-record-30k-mileage-only-under-toyota-warranty-till-2024-keyless-pushstart-leather-power-seat-dvd-player/7787413,2019.0,35000.0,95800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,7.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,White,Innova,Automatic
https://www.carlist.my/used-cars/true-year-2011-toyota-innova-2-0-e-mpv/7683199,2011.0,135000.0,33888.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2013-toyota-innova-2-0-g-a-1-year-warranty/7884924,2013.0,80000.0,49800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2019-toyota-innova-2-0-x-edition-new-facelift/7881682,2019.0,15000.0,98800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,7.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2017-toyota-innova-2-0-g-ori-12k-km-mileage-warrany-umw/7861261,2017.0,15000.0,90800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,8.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Gold,Innova,Automatic
https://www.carlist.my/used-cars/2012-toyota-innova-2-0-g-mpv/7792810,2012.0,65000.0,43800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2006-toyota-innova-2-0-g-a/7868786,2006.0,105000.0,24500.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Gold,Innova,Automatic
https://www.carlist.my/used-cars/2010-toyota-innova-2-0-b-list-blh-loan/7881499,2010.0,275000.0,30800.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Gold,Innova,Automatic
https://www.carlist.my/used-cars/true-2018-toyota-innova-2-0-x-full-ser-10-kkm-7-seaters-mpv/7757393,2018.0,15000.0,94800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,7.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Bronze,Innova,Automatic
https://www.carlist.my/used-cars/2016-toyota-innova-2-0-g-a-full-service/7913073,2016.0,125000.0,63800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Black,Innova,Automatic
https://www.carlist.my/used-cars/2009-toyota-innova-2-0-g-mpv-leather-seat-full-bodykit/7867148,2009.0,130000.0,37800.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Gold,Innova,Automatic
https://www.carlist.my/used-cars/2013-toyota-innova-2-0-e-mpv-promosi-raya-cash-blacklist-loan-kedai-bank/7776975,2013.0,80000.0,34990.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,White,Innova,Automatic
https://www.carlist.my/used-cars/2015-toyota-innova-2-0-e-mpv-nama-blacklist-ctos-ccris-ptptn-no-document-can-loan-kedai/7887394,2015.0,70000.0,43800.0,4585.0,1998.0,Aspirated,2750.0,1760.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,White,Innova,Automatic
https://www.carlist.my/used-cars/2010-toyota-innova-2-0-g-a-facelift/7897230,2010.0,135000.0,37500.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Brown,Innova,Automatic
https://www.carlist.my/used-cars/2006-toyota-innova-2-0-e-mpv-mt-8-seater-full-bodykit-tip-top-condition/7919252,2006.0,150000.0,19900.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Bronze,Innova,Manual
https://www.carlist.my/used-cars/2014-15-toyota-innova-2-0-g-facelift-skirting-full-leather/7908746,2014.0,75000.0,40800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Blue,Innova,Automatic
https://www.carlist.my/used-cars/2016-toyota-innova-2-0-g-a-cikgucar-like-new/7871400,2016.0,55000.0,53900.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,White,Innova,Automatic
https://www.carlist.my/used-cars/2011-toyota-innova-2-0-e-mpv-promosi-raya-cash-blacklist-loan-kedai-bank/7851796,2011.0,85000.0,29990.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Gold,Innova,Automatic
https://www.carlist.my/used-cars/2012-toyota-innova-2-0-g-mpv-excellent-condition-raya-promotion/7782673,2012.0,115000.0,44800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Grey,Innova,Automatic
https://www.carlist.my/used-cars/2012-toyota-innova-2-0-g-mpv/7770442,2012.0,170000.0,45800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Grey,Innova,Automatic
https://www.carlist.my/used-cars/2008-toyota-innova-2-0-g-mpv-auto-tip-top/7570513,2008.0,140000.0,29999.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Black,Innova,Automatic
https://www.carlist.my/used-cars/2010-toyota-innova-2-0-g-a-one-owner-full-bodykit-crystal-white/7879027,2010.0,110000.0,34800.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,White,Innova,Automatic
https://www.carlist.my/used-cars/2007-toyota-innova-2-0-g-mpv-one-famiy-car-tip-top/7834576,2007.0,95000.0,25800.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Gold,Innova,Automatic
https://www.carlist.my/used-cars/toyota-innova-2-0-g-a-full-bodykit/7899768,2013.0,115000.0,45800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2017-toyota-innova-2-0-g-mpv-one-owner-7-seather-easy-loan/7887445,2017.0,65000.0,78800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,8.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/ori-2017-toyota-innova-2-0-a-42k-mile-3yrs-warrnty/7767656,2017.0,45000.0,75800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,8.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2014-toyota-innova-2-0-g-mpv-muka-rm1-trusted-dealer-big-size-mpv-8-seater-no-taxi-use-2-0-vvt-i-engine-double-blower-good-engine/7901420,2014.0,70000.0,48400.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/reg-2011-toyota-innova-2-0-a-full-bodykit-1-owner-low-mileage-tip-top/6640873,2010.0,120000.0,31800.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2006-toyota-innova-2-0-g-premium-g-specs-full-bodykit-premium-8-seater-mpv-limited-edition-premium-mpv-high-specs-wxx-6889-1-careful-owner/7848691,2006.0,115000.0,23800.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Gold,Innova,Automatic
https://www.carlist.my/used-cars/ori-2014-toyota-innova-2-0-a-b-kit-3yrs-warranty/6953737,2014.0,70000.0,41800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2007-toyota-innova-2-0-g-a-8-seater-mpv/7834601,2007.0,95000.0,25800.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Gold,Innova,Automatic
https://www.carlist.my/used-cars/2019-toyota-innova-2-0-x-fullspec/7875528,2019.0,32800.0,99800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,7.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Red,Innova,Automatic
https://www.carlist.my/used-cars/2011-toyota-innova-2-0-g-a-facelift-model-leather-seat-bodykit-android-player-reverse-camera/7445682,2011.0,95000.0,38800.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,White,Innova,Automatic
https://www.carlist.my/used-cars/ori-2013-toyota-innova-2-0-e-a-foc-3-yrs-warranty/7775407,2013.0,80000.0,42800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2018-toyota-innova-2-0-x-mpv-a-40k-kilometer-mileage-full-service-record-by-toyota-service-center-under-warranty-till-2023-new-car-condition/7798274,2018.0,45000.0,89700.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,7.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Red,Innova,Automatic
https://www.carlist.my/used-cars/2019-toyota-innova-2-0-g-showroom-car-condition-under-warranty/7850461,2019.0,40000.0,98800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,8.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Black,Innova,Automatic
https://www.carlist.my/used-cars/2018-toyota-innova-2-0-g-mpv/7203644,2018.0,40000.0,85800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,8.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2010-toyota-innova-2-0-e-mpv-at-8-seater-full-bodykit-tip-top-condition/7102064,2010.0,115000.0,29900.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2013-toyota-innova-2-0-g-mpv/7727485,2013.0,90000.0,43800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Black,Innova,Automatic
https://www.carlist.my/used-cars/2015-toyota-innova-2-0-g-roof-monitor-low-mileage-mpv/7771217,2015.0,80000.0,52800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/toyota-innova-2-0-e-mpv-53k-cash-only/7904985,2015.0,100000.0,53800.0,4585.0,1998.0,Aspirated,2750.0,1760.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Black,Innova,Automatic
https://www.carlist.my/used-cars/2013-toyota-innova-2-0-g-a-high-loan-full-service-toyota-low-miledge/7660352,2013.0,90000.0,45800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,White,Innova,Automatic
https://www.carlist.my/used-cars/ori-2017-toyota-innova-2-0-a-like-new-46k-mile/7339420,2017.0,50000.0,74800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,8.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,White,Innova,Automatic
https://www.carlist.my/used-cars/2019-toyota-innova-2-0-x-mpv-30k-mileage-only-under-warranty-by-toyota/7834604,2019.0,30000.0,99800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,7.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,White,Innova,Automatic
https://www.carlist.my/used-cars/2013-toyota-innova-2-0-mpv-true-year-make-black-list-loan-kedai/6462625,2013.0,95000.0,43800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2017-toyota-innova-2-0-g-accident-free-under-toyota-warranty/7658016,2017.0,65000.0,81800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,8.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Grey,Innova,Automatic
https://www.carlist.my/used-cars/2009-toyota-innova-2-0-e-good-condition/7766017,2009.0,100000.0,28800.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,White,Innova,Manual
https://www.carlist.my/used-cars/foc-rt-ins-toyota-innova-2-0-a-g-premium-1yr-warranty-2014/7345971,2014.0,55000.0,45800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Grey,Innova,Automatic
https://www.carlist.my/used-cars/2011-toyota-innova-2-0-g-new-facelift-full-leather-andriod-player/7908603,2011.0,105000.0,28800.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Grey,Innova,Automatic
https://www.carlist.my/used-cars/2012-toyota-innova-2-0-vvt-i-full-bodykit-mpv/7870531,2012.0,105000.0,44800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2017-toyota-innova-2-0-g-mpv/7738490,2017.0,10000.0,87862.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,8.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Grey,Innova,Automatic
https://www.carlist.my/used-cars/2018-toyota-innova-2-0-g-mpv-3300-km-mileage/7884755,2018.0,5000.0,93500.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,8.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Brown,Innova,Automatic
https://www.carlist.my/used-cars/2013-toyota-innova-2-0-g-mpv/7135841,2013.0,90000.0,47800.0,4585.0,1998.0,Aspirated,2750.0,1775.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2019-toyota-innova-2-0-x-mpv-raya-promo-price-only/7861514,2019.0,25000.0,93800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,7.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Silver,Innova,Automatic
https://www.carlist.my/used-cars/2010-toyota-innova-2-0-g-spec-new-facelift-one-owner/7908027,2010.0,80000.0,32888.0,4555.0,1998.0,Aspirated,2750.0,1770.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1755.0,182.0,5.0,Toyota,Grey,Innova,Automatic
https://www.carlist.my/used-cars/2015-toyota-innova-2-0-e-mpv-careful-owner-full-bodykit/7199666,2015.0,85000.0,36800.0,4585.0,1998.0,Aspirated,2750.0,1760.0,Multi-Point Injected,8.0,136.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1760.0,182.0,5.0,Toyota,Grey,Innova,Automatic
https://www.carlist.my/used-cars/2017-toyota-innova-2-0-g-45k-km-under-warranty-till-march-2022/7714817,2017.0,50000.0,88800.0,4735.0,1998.0,Aspirated,2750.0,1830.0,Multi-Point Injected,8.0,139.0,Petrol - Unleaded (ULP),Rack and Pinion,Locally Built,1795.0,183.0,5.0,Toyota,Silver,Innova,Automatic
